"","home.range.radius","MM.deathrate","NN.deathrate","hybrid.deathrate","MM.birthrate","NN.birthrate","hybrid.birthrate","NN.init.number","MM.init.number","phenotype","population","Fitness"
"341",2,6,6,4,6,6,6,100,500,"1 MM",463,"hybrid lower mortality"
"342",2,6,6,4,6,6,6,100,500,"2 M-type",22,"hybrid lower mortality"
"343",2,6,6,4,6,6,6,100,500,"3 hybrid",25,"hybrid lower mortality"
"344",2,6,6,4,6,6,6,100,500,"4 N-type",0,"hybrid lower mortality"
"345",2,6,6,4,6,6,6,100,500,"5 NN",112,"hybrid lower mortality"
"346",2,6,6,4,6,6,6,100,500,"1 MM",459,"hybrid lower mortality"
"347",2,6,6,4,6,6,6,100,500,"2 M-type",0,"hybrid lower mortality"
"348",2,6,6,4,6,6,6,100,500,"3 hybrid",99,"hybrid lower mortality"
"349",2,6,6,4,6,6,6,100,500,"4 N-type",17,"hybrid lower mortality"
"350",2,6,6,4,6,6,6,100,500,"5 NN",56,"hybrid lower mortality"
"351",2,6,6,6,6,6,6,100,500,"1 MM",530,"birthrate=deathrate"
"352",2,6,6,6,6,6,6,100,500,"2 M-type",0,"birthrate=deathrate"
"353",2,6,6,6,6,6,6,100,500,"3 hybrid",0,"birthrate=deathrate"
"354",2,6,6,6,6,6,6,100,500,"4 N-type",4,"birthrate=deathrate"
"355",2,6,6,6,6,6,6,100,500,"5 NN",84,"birthrate=deathrate"
"356",2,6,6,6,6,6,6,100,500,"1 MM",422,"birthrate=deathrate"
"357",2,6,6,6,6,6,6,100,500,"2 M-type",32,"birthrate=deathrate"
"358",2,6,6,6,6,6,6,100,500,"3 hybrid",62,"birthrate=deathrate"
"359",2,6,6,6,6,6,6,100,500,"4 N-type",10,"birthrate=deathrate"
"360",2,6,6,6,6,6,6,100,500,"5 NN",90,"birthrate=deathrate"
"361",2,6,6,6,6,6,6,100,500,"1 MM",543,"birthrate=deathrate"
"362",2,6,6,6,6,6,6,100,500,"2 M-type",0,"birthrate=deathrate"
"363",2,6,6,6,6,6,6,100,500,"3 hybrid",0,"birthrate=deathrate"
"364",2,6,6,6,6,6,6,100,500,"4 N-type",0,"birthrate=deathrate"
"365",2,6,6,6,6,6,6,100,500,"5 NN",104,"birthrate=deathrate"
"366",2,6,6,6,6,6,6,100,500,"1 MM",684,"birthrate=deathrate"
"367",2,6,6,6,6,6,6,100,500,"2 M-type",0,"birthrate=deathrate"
"368",2,6,6,6,6,6,6,100,500,"3 hybrid",0,"birthrate=deathrate"
"369",2,6,6,6,6,6,6,100,500,"4 N-type",0,"birthrate=deathrate"
"370",2,6,6,6,6,6,6,100,500,"5 NN",79,"birthrate=deathrate"
"371",2,6,6,6,6,6,6,100,500,"1 MM",437,"birthrate=deathrate"
"372",2,6,6,6,6,6,6,100,500,"2 M-type",1,"birthrate=deathrate"
"373",2,6,6,6,6,6,6,100,500,"3 hybrid",0,"birthrate=deathrate"
"374",2,6,6,6,6,6,6,100,500,"4 N-type",0,"birthrate=deathrate"
"375",2,6,6,6,6,6,6,100,500,"5 NN",69,"birthrate=deathrate"
"376",2,6,6,6,6,6,6,100,500,"1 MM",573,"birthrate=deathrate"
"377",2,6,6,6,6,6,6,100,500,"2 M-type",9,"birthrate=deathrate"
"378",2,6,6,6,6,6,6,100,500,"3 hybrid",8,"birthrate=deathrate"
"379",2,6,6,6,6,6,6,100,500,"4 N-type",5,"birthrate=deathrate"
"380",2,6,6,6,6,6,6,100,500,"5 NN",76,"birthrate=deathrate"
"381",2,6,6,6,6,6,6,100,500,"1 MM",362,"birthrate=deathrate"
"382",2,6,6,6,6,6,6,100,500,"2 M-type",52,"birthrate=deathrate"
"383",2,6,6,6,6,6,6,100,500,"3 hybrid",53,"birthrate=deathrate"
"384",2,6,6,6,6,6,6,100,500,"4 N-type",2,"birthrate=deathrate"
"385",2,6,6,6,6,6,6,100,500,"5 NN",97,"birthrate=deathrate"
"386",2,6,6,6,6,6,6,100,500,"1 MM",454,"birthrate=deathrate"
"387",2,6,6,6,6,6,6,100,500,"2 M-type",41,"birthrate=deathrate"
"388",2,6,6,6,6,6,6,100,500,"3 hybrid",70,"birthrate=deathrate"
"389",2,6,6,6,6,6,6,100,500,"4 N-type",1,"birthrate=deathrate"
"390",2,6,6,6,6,6,6,100,500,"5 NN",75,"birthrate=deathrate"
"391",2,6,6,6,6,6,6,100,500,"1 MM",274,"birthrate=deathrate"
"392",2,6,6,6,6,6,6,100,500,"2 M-type",4,"birthrate=deathrate"
"393",2,6,6,6,6,6,6,100,500,"3 hybrid",37,"birthrate=deathrate"
"394",2,6,6,6,6,6,6,100,500,"4 N-type",0,"birthrate=deathrate"
"395",2,6,6,6,6,6,6,100,500,"5 NN",14,"birthrate=deathrate"
"396",2,6,6,6,6,6,6,100,500,"1 MM",598,"birthrate=deathrate"
"397",2,6,6,6,6,6,6,100,500,"2 M-type",20,"birthrate=deathrate"
"398",2,6,6,6,6,6,6,100,500,"3 hybrid",14,"birthrate=deathrate"
"399",2,6,6,6,6,6,6,100,500,"4 N-type",0,"birthrate=deathrate"
"400",2,6,6,6,6,6,6,100,500,"5 NN",258,"birthrate=deathrate"
"401",6,4,4,4,6,6,6,100,500,"1 MM",455,"birthrate>deathrate"
"402",6,4,4,4,6,6,6,100,500,"2 M-type",5766,"birthrate>deathrate"
"403",6,4,4,4,6,6,6,100,500,"3 hybrid",1332,"birthrate>deathrate"
"404",6,4,4,4,6,6,6,100,500,"4 N-type",56,"birthrate>deathrate"
"405",6,4,4,4,6,6,6,100,500,"5 NN",9,"birthrate>deathrate"
"406",6,4,4,4,6,6,6,100,500,"1 MM",685,"birthrate>deathrate"
"407",6,4,4,4,6,6,6,100,500,"2 M-type",6235,"birthrate>deathrate"
"408",6,4,4,4,6,6,6,100,500,"3 hybrid",642,"birthrate>deathrate"
"409",6,4,4,4,6,6,6,100,500,"4 N-type",61,"birthrate>deathrate"
"410",6,4,4,4,6,6,6,100,500,"5 NN",26,"birthrate>deathrate"
"411",6,4,4,4,6,6,6,100,500,"1 MM",268,"birthrate>deathrate"
"412",6,4,4,4,6,6,6,100,500,"2 M-type",4018,"birthrate>deathrate"
"413",6,4,4,4,6,6,6,100,500,"3 hybrid",2981,"birthrate>deathrate"
"414",6,4,4,4,6,6,6,100,500,"4 N-type",199,"birthrate>deathrate"
"415",6,4,4,4,6,6,6,100,500,"5 NN",82,"birthrate>deathrate"
"416",6,4,4,4,6,6,6,100,500,"1 MM",420,"birthrate>deathrate"
"417",6,4,4,4,6,6,6,100,500,"2 M-type",6643,"birthrate>deathrate"
"418",6,4,4,4,6,6,6,100,500,"3 hybrid",460,"birthrate>deathrate"
"419",6,4,4,4,6,6,6,100,500,"4 N-type",22,"birthrate>deathrate"
"420",6,4,4,4,6,6,6,100,500,"5 NN",9,"birthrate>deathrate"
"421",6,4,4,4,6,6,6,100,500,"1 MM",455,"birthrate>deathrate"
"422",6,4,4,4,6,6,6,100,500,"2 M-type",6586,"birthrate>deathrate"
"423",6,4,4,4,6,6,6,100,500,"3 hybrid",655,"birthrate>deathrate"
"424",6,4,4,4,6,6,6,100,500,"4 N-type",19,"birthrate>deathrate"
"425",6,4,4,4,6,6,6,100,500,"5 NN",27,"birthrate>deathrate"
"426",6,4,4,4,6,6,6,100,500,"1 MM",279,"birthrate>deathrate"
"427",6,4,4,4,6,6,6,100,500,"2 M-type",5376,"birthrate>deathrate"
"428",6,4,4,4,6,6,6,100,500,"3 hybrid",1730,"birthrate>deathrate"
"429",6,4,4,4,6,6,6,100,500,"4 N-type",188,"birthrate>deathrate"
"430",6,4,4,4,6,6,6,100,500,"5 NN",46,"birthrate>deathrate"
"431",6,4,4,4,6,6,6,100,500,"1 MM",1149,"birthrate>deathrate"
"432",6,4,4,4,6,6,6,100,500,"2 M-type",5950,"birthrate>deathrate"
"433",6,4,4,4,6,6,6,100,500,"3 hybrid",393,"birthrate>deathrate"
"434",6,4,4,4,6,6,6,100,500,"4 N-type",75,"birthrate>deathrate"
"435",6,4,4,4,6,6,6,100,500,"5 NN",41,"birthrate>deathrate"
"436",6,4,4,4,6,6,6,100,500,"1 MM",112,"birthrate>deathrate"
"437",6,4,4,4,6,6,6,100,500,"2 M-type",4814,"birthrate>deathrate"
"438",6,4,4,4,6,6,6,100,500,"3 hybrid",2666,"birthrate>deathrate"
"439",6,4,4,4,6,6,6,100,500,"4 N-type",31,"birthrate>deathrate"
"440",6,4,4,4,6,6,6,100,500,"5 NN",18,"birthrate>deathrate"
"441",6,4,4,4,6,6,6,100,500,"1 MM",336,"birthrate>deathrate"
"442",6,4,4,4,6,6,6,100,500,"2 M-type",6374,"birthrate>deathrate"
"443",6,4,4,4,6,6,6,100,500,"3 hybrid",888,"birthrate>deathrate"
"444",6,4,4,4,6,6,6,100,500,"4 N-type",34,"birthrate>deathrate"
"445",6,4,4,4,6,6,6,100,500,"5 NN",25,"birthrate>deathrate"
"446",6,4,4,4,6,6,6,100,500,"1 MM",620,"birthrate>deathrate"
"447",6,4,4,4,6,6,6,100,500,"2 M-type",6610,"birthrate>deathrate"
"448",6,4,4,4,6,6,6,100,500,"3 hybrid",290,"birthrate>deathrate"
"449",6,4,4,4,6,6,6,100,500,"4 N-type",31,"birthrate>deathrate"
"450",6,4,4,4,6,6,6,100,500,"5 NN",7,"birthrate>deathrate"
"451",6,4,4,6,6,6,6,100,500,"1 MM",505,"hybrid higher mortality"
"452",6,4,4,6,6,6,6,100,500,"2 M-type",6459,"hybrid higher mortality"
"453",6,4,4,6,6,6,6,100,500,"3 hybrid",657,"hybrid higher mortality"
"454",6,4,4,6,6,6,6,100,500,"4 N-type",52,"hybrid higher mortality"
"455",6,4,4,6,6,6,6,100,500,"5 NN",35,"hybrid higher mortality"
"456",6,4,4,6,6,6,6,100,500,"1 MM",1228,"hybrid higher mortality"
"457",6,4,4,6,6,6,6,100,500,"2 M-type",6027,"hybrid higher mortality"
"458",6,4,4,6,6,6,6,100,500,"3 hybrid",297,"hybrid higher mortality"
"459",6,4,4,6,6,6,6,100,500,"4 N-type",65,"hybrid higher mortality"
"460",6,4,4,6,6,6,6,100,500,"5 NN",14,"hybrid higher mortality"
"461",6,4,4,6,6,6,6,100,500,"1 MM",1499,"hybrid higher mortality"
"462",6,4,4,6,6,6,6,100,500,"2 M-type",5717,"hybrid higher mortality"
"463",6,4,4,6,6,6,6,100,500,"3 hybrid",325,"hybrid higher mortality"
"464",6,4,4,6,6,6,6,100,500,"4 N-type",69,"hybrid higher mortality"
"465",6,4,4,6,6,6,6,100,500,"5 NN",7,"hybrid higher mortality"
"466",6,4,4,6,6,6,6,100,500,"1 MM",3163,"hybrid higher mortality"
"467",6,4,4,6,6,6,6,100,500,"2 M-type",4353,"hybrid higher mortality"
"468",6,4,4,6,6,6,6,100,500,"3 hybrid",97,"hybrid higher mortality"
"469",6,4,4,6,6,6,6,100,500,"4 N-type",63,"hybrid higher mortality"
"470",6,4,4,6,6,6,6,100,500,"5 NN",16,"hybrid higher mortality"
"471",6,4,4,6,6,6,6,100,500,"1 MM",258,"hybrid higher mortality"
"472",6,4,4,6,6,6,6,100,500,"2 M-type",5668,"hybrid higher mortality"
"473",6,4,4,6,6,6,6,100,500,"3 hybrid",1520,"hybrid higher mortality"
"474",6,4,4,6,6,6,6,100,500,"4 N-type",99,"hybrid higher mortality"
"475",6,4,4,6,6,6,6,100,500,"5 NN",16,"hybrid higher mortality"
"476",6,4,4,6,6,6,6,100,500,"1 MM",370,"hybrid higher mortality"
"477",6,4,4,6,6,6,6,100,500,"2 M-type",5361,"hybrid higher mortality"
"478",6,4,4,6,6,6,6,100,500,"3 hybrid",1745,"hybrid higher mortality"
"479",6,4,4,6,6,6,6,100,500,"4 N-type",111,"hybrid higher mortality"
"480",6,4,4,6,6,6,6,100,500,"5 NN",29,"hybrid higher mortality"
"481",6,4,4,6,6,6,6,100,500,"1 MM",463,"hybrid higher mortality"
"482",6,4,4,6,6,6,6,100,500,"2 M-type",5456,"hybrid higher mortality"
"483",6,4,4,6,6,6,6,100,500,"3 hybrid",1426,"hybrid higher mortality"
"484",6,4,4,6,6,6,6,100,500,"4 N-type",252,"hybrid higher mortality"
"485",6,4,4,6,6,6,6,100,500,"5 NN",37,"hybrid higher mortality"
"486",6,4,4,6,6,6,6,100,500,"1 MM",281,"hybrid higher mortality"
"487",6,4,4,6,6,6,6,100,500,"2 M-type",6622,"hybrid higher mortality"
"488",6,4,4,6,6,6,6,100,500,"3 hybrid",640,"hybrid higher mortality"
"489",6,4,4,6,6,6,6,100,500,"4 N-type",37,"hybrid higher mortality"
"490",6,4,4,6,6,6,6,100,500,"5 NN",13,"hybrid higher mortality"
"491",6,4,4,6,6,6,6,100,500,"1 MM",748,"hybrid higher mortality"
"492",6,4,4,6,6,6,6,100,500,"2 M-type",6129,"hybrid higher mortality"
"493",6,4,4,6,6,6,6,100,500,"3 hybrid",470,"hybrid higher mortality"
"494",6,4,4,6,6,6,6,100,500,"4 N-type",188,"hybrid higher mortality"
"495",6,4,4,6,6,6,6,100,500,"5 NN",63,"hybrid higher mortality"
"496",6,4,4,6,6,6,6,100,500,"1 MM",1509,"hybrid higher mortality"
"497",6,4,4,6,6,6,6,100,500,"2 M-type",5735,"hybrid higher mortality"
"498",6,4,4,6,6,6,6,100,500,"3 hybrid",279,"hybrid higher mortality"
"499",6,4,4,6,6,6,6,100,500,"4 N-type",54,"hybrid higher mortality"
"500",6,4,4,6,6,6,6,100,500,"5 NN",23,"hybrid higher mortality"
"501",6,4,6,4,6,6,6,100,500,"1 MM",4724,"NN higher mortality"
"502",6,4,6,4,6,6,6,100,500,"2 M-type",2940,"NN higher mortality"
"503",6,4,6,4,6,6,6,100,500,"3 hybrid",12,"NN higher mortality"
"504",6,4,6,4,6,6,6,100,500,"4 N-type",3,"NN higher mortality"
"505",6,4,6,4,6,6,6,100,500,"5 NN",1,"NN higher mortality"
"506",6,4,6,4,6,6,6,100,500,"1 MM",4078,"NN higher mortality"
"507",6,4,6,4,6,6,6,100,500,"2 M-type",3543,"NN higher mortality"
"508",6,4,6,4,6,6,6,100,500,"3 hybrid",25,"NN higher mortality"
"509",6,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"510",6,4,6,4,6,6,6,100,500,"5 NN",5,"NN higher mortality"
"511",6,4,6,4,6,6,6,100,500,"1 MM",5957,"NN higher mortality"
"512",6,4,6,4,6,6,6,100,500,"2 M-type",1657,"NN higher mortality"
"513",6,4,6,4,6,6,6,100,500,"3 hybrid",34,"NN higher mortality"
"514",6,4,6,4,6,6,6,100,500,"4 N-type",3,"NN higher mortality"
"515",6,4,6,4,6,6,6,100,500,"5 NN",6,"NN higher mortality"
"516",6,4,6,4,6,6,6,100,500,"1 MM",7366,"NN higher mortality"
"517",6,4,6,4,6,6,6,100,500,"2 M-type",159,"NN higher mortality"
"518",6,4,6,4,6,6,6,100,500,"3 hybrid",3,"NN higher mortality"
"519",6,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"520",6,4,6,4,6,6,6,100,500,"5 NN",26,"NN higher mortality"
"521",6,4,6,4,6,6,6,100,500,"1 MM",1146,"NN higher mortality"
"522",6,4,6,4,6,6,6,100,500,"2 M-type",6368,"NN higher mortality"
"523",6,4,6,4,6,6,6,100,500,"3 hybrid",34,"NN higher mortality"
"524",6,4,6,4,6,6,6,100,500,"4 N-type",20,"NN higher mortality"
"525",6,4,6,4,6,6,6,100,500,"5 NN",44,"NN higher mortality"
"526",6,4,6,4,6,6,6,100,500,"1 MM",2270,"NN higher mortality"
"527",6,4,6,4,6,6,6,100,500,"2 M-type",5295,"NN higher mortality"
"528",6,4,6,4,6,6,6,100,500,"3 hybrid",3,"NN higher mortality"
"529",6,4,6,4,6,6,6,100,500,"4 N-type",8,"NN higher mortality"
"530",6,4,6,4,6,6,6,100,500,"5 NN",1,"NN higher mortality"
"531",6,4,6,4,6,6,6,100,500,"1 MM",7046,"NN higher mortality"
"532",6,4,6,4,6,6,6,100,500,"2 M-type",502,"NN higher mortality"
"533",6,4,6,4,6,6,6,100,500,"3 hybrid",6,"NN higher mortality"
"534",6,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"535",6,4,6,4,6,6,6,100,500,"5 NN",4,"NN higher mortality"
"536",6,4,6,4,6,6,6,100,500,"1 MM",2680,"NN higher mortality"
"537",6,4,6,4,6,6,6,100,500,"2 M-type",4836,"NN higher mortality"
"538",6,4,6,4,6,6,6,100,500,"3 hybrid",52,"NN higher mortality"
"539",6,4,6,4,6,6,6,100,500,"4 N-type",7,"NN higher mortality"
"540",6,4,6,4,6,6,6,100,500,"5 NN",6,"NN higher mortality"
"541",6,4,6,4,6,6,6,100,500,"1 MM",2983,"NN higher mortality"
"542",6,4,6,4,6,6,6,100,500,"2 M-type",4563,"NN higher mortality"
"543",6,4,6,4,6,6,6,100,500,"3 hybrid",28,"NN higher mortality"
"544",6,4,6,4,6,6,6,100,500,"4 N-type",0,"NN higher mortality"
"545",6,4,6,4,6,6,6,100,500,"5 NN",4,"NN higher mortality"
"546",6,4,6,4,6,6,6,100,500,"1 MM",4980,"NN higher mortality"
"547",6,4,6,4,6,6,6,100,500,"2 M-type",2633,"NN higher mortality"
"548",6,4,6,4,6,6,6,100,500,"3 hybrid",5,"NN higher mortality"
"549",6,4,6,4,6,6,6,100,500,"4 N-type",1,"NN higher mortality"
"550",6,4,6,4,6,6,6,100,500,"5 NN",14,"NN higher mortality"
"551",6,4,6,6,6,6,6,100,500,"1 MM",3529,"MM lower mortality"
"552",6,4,6,6,6,6,6,100,500,"2 M-type",4130,"MM lower mortality"
"553",6,4,6,6,6,6,6,100,500,"3 hybrid",26,"MM lower mortality"
"554",6,4,6,6,6,6,6,100,500,"4 N-type",9,"MM lower mortality"
"555",6,4,6,6,6,6,6,100,500,"5 NN",4,"MM lower mortality"
"556",6,4,6,6,6,6,6,100,500,"1 MM",5258,"MM lower mortality"
"557",6,4,6,6,6,6,6,100,500,"2 M-type",2464,"MM lower mortality"
"558",6,4,6,6,6,6,6,100,500,"3 hybrid",41,"MM lower mortality"
"559",6,4,6,6,6,6,6,100,500,"4 N-type",40,"MM lower mortality"
"560",6,4,6,6,6,6,6,100,500,"5 NN",5,"MM lower mortality"
"561",6,4,6,6,6,6,6,100,500,"1 MM",2032,"MM lower mortality"
"562",6,4,6,6,6,6,6,100,500,"2 M-type",5590,"MM lower mortality"
"563",6,4,6,6,6,6,6,100,500,"3 hybrid",24,"MM lower mortality"
"564",6,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"565",6,4,6,6,6,6,6,100,500,"5 NN",5,"MM lower mortality"
"566",6,4,6,6,6,6,6,100,500,"1 MM",7300,"MM lower mortality"
"567",6,4,6,6,6,6,6,100,500,"2 M-type",393,"MM lower mortality"
"568",6,4,6,6,6,6,6,100,500,"3 hybrid",17,"MM lower mortality"
"569",6,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"570",6,4,6,6,6,6,6,100,500,"5 NN",5,"MM lower mortality"
"571",6,4,6,6,6,6,6,100,500,"1 MM",953,"MM lower mortality"
"572",6,4,6,6,6,6,6,100,500,"2 M-type",6581,"MM lower mortality"
"573",6,4,6,6,6,6,6,100,500,"3 hybrid",35,"MM lower mortality"
"574",6,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"575",6,4,6,6,6,6,6,100,500,"5 NN",9,"MM lower mortality"
"576",6,4,6,6,6,6,6,100,500,"1 MM",2882,"MM lower mortality"
"577",6,4,6,6,6,6,6,100,500,"2 M-type",4687,"MM lower mortality"
"578",6,4,6,6,6,6,6,100,500,"3 hybrid",22,"MM lower mortality"
"579",6,4,6,6,6,6,6,100,500,"4 N-type",2,"MM lower mortality"
"580",6,4,6,6,6,6,6,100,500,"5 NN",4,"MM lower mortality"
"581",6,4,6,6,6,6,6,100,500,"1 MM",4916,"MM lower mortality"
"582",6,4,6,6,6,6,6,100,500,"2 M-type",2829,"MM lower mortality"
"583",6,4,6,6,6,6,6,100,500,"3 hybrid",8,"MM lower mortality"
"584",6,4,6,6,6,6,6,100,500,"4 N-type",5,"MM lower mortality"
"585",6,4,6,6,6,6,6,100,500,"5 NN",1,"MM lower mortality"
"586",6,4,6,6,6,6,6,100,500,"1 MM",3841,"MM lower mortality"
"587",6,4,6,6,6,6,6,100,500,"2 M-type",3732,"MM lower mortality"
"588",6,4,6,6,6,6,6,100,500,"3 hybrid",8,"MM lower mortality"
"589",6,4,6,6,6,6,6,100,500,"4 N-type",0,"MM lower mortality"
"590",6,4,6,6,6,6,6,100,500,"5 NN",5,"MM lower mortality"
"591",6,4,6,6,6,6,6,100,500,"1 MM",2418,"MM lower mortality"
"592",6,4,6,6,6,6,6,100,500,"2 M-type",4977,"MM lower mortality"
"593",6,4,6,6,6,6,6,100,500,"3 hybrid",97,"MM lower mortality"
"594",6,4,6,6,6,6,6,100,500,"4 N-type",51,"MM lower mortality"
"595",6,4,6,6,6,6,6,100,500,"5 NN",5,"MM lower mortality"
"596",6,4,6,6,6,6,6,100,500,"1 MM",1045,"MM lower mortality"
"597",6,4,6,6,6,6,6,100,500,"2 M-type",6565,"MM lower mortality"
"598",6,4,6,6,6,6,6,100,500,"3 hybrid",28,"MM lower mortality"
"599",6,4,6,6,6,6,6,100,500,"4 N-type",1,"MM lower mortality"
"600",6,4,6,6,6,6,6,100,500,"5 NN",3,"MM lower mortality"
"601",6,6,4,4,6,6,6,100,500,"1 MM",21,"MM higher mortality"
"602",6,6,4,4,6,6,6,100,500,"2 M-type",617,"MM higher mortality"
"603",6,6,4,4,6,6,6,100,500,"3 hybrid",2790,"MM higher mortality"
"604",6,6,4,4,6,6,6,100,500,"4 N-type",275,"MM higher mortality"
"605",6,6,4,4,6,6,6,100,500,"5 NN",35,"MM higher mortality"
"606",6,6,4,4,6,6,6,100,500,"1 MM",37,"MM higher mortality"
"607",6,6,4,4,6,6,6,100,500,"2 M-type",721,"MM higher mortality"
"608",6,6,4,4,6,6,6,100,500,"3 hybrid",2167,"MM higher mortality"
"609",6,6,4,4,6,6,6,100,500,"4 N-type",141,"MM higher mortality"
"610",6,6,4,4,6,6,6,100,500,"5 NN",31,"MM higher mortality"
"611",6,6,4,4,6,6,6,100,500,"1 MM",20,"MM higher mortality"
"612",6,6,4,4,6,6,6,100,500,"2 M-type",172,"MM higher mortality"
"613",6,6,4,4,6,6,6,100,500,"3 hybrid",2768,"MM higher mortality"
"614",6,6,4,4,6,6,6,100,500,"4 N-type",218,"MM higher mortality"
"615",6,6,4,4,6,6,6,100,500,"5 NN",34,"MM higher mortality"
"616",6,6,4,4,6,6,6,100,500,"1 MM",22,"MM higher mortality"
"617",6,6,4,4,6,6,6,100,500,"2 M-type",354,"MM higher mortality"
"618",6,6,4,4,6,6,6,100,500,"3 hybrid",2255,"MM higher mortality"
"619",6,6,4,4,6,6,6,100,500,"4 N-type",147,"MM higher mortality"
"620",6,6,4,4,6,6,6,100,500,"5 NN",17,"MM higher mortality"
"621",6,6,4,4,6,6,6,100,500,"1 MM",34,"MM higher mortality"
"622",6,6,4,4,6,6,6,100,500,"2 M-type",961,"MM higher mortality"
"623",6,6,4,4,6,6,6,100,500,"3 hybrid",1818,"MM higher mortality"
"624",6,6,4,4,6,6,6,100,500,"4 N-type",77,"MM higher mortality"
"625",6,6,4,4,6,6,6,100,500,"5 NN",26,"MM higher mortality"
"626",6,6,4,4,6,6,6,100,500,"1 MM",30,"MM higher mortality"
"627",6,6,4,4,6,6,6,100,500,"2 M-type",162,"MM higher mortality"
"628",6,6,4,4,6,6,6,100,500,"3 hybrid",2883,"MM higher mortality"
"629",6,6,4,4,6,6,6,100,500,"4 N-type",379,"MM higher mortality"
"630",6,6,4,4,6,6,6,100,500,"5 NN",34,"MM higher mortality"
"631",6,6,4,4,6,6,6,100,500,"1 MM",17,"MM higher mortality"
"632",6,6,4,4,6,6,6,100,500,"2 M-type",630,"MM higher mortality"
"633",6,6,4,4,6,6,6,100,500,"3 hybrid",1420,"MM higher mortality"
"634",6,6,4,4,6,6,6,100,500,"4 N-type",226,"MM higher mortality"
"635",6,6,4,4,6,6,6,100,500,"5 NN",134,"MM higher mortality"
"636",6,6,4,4,6,6,6,100,500,"1 MM",47,"MM higher mortality"
"637",6,6,4,4,6,6,6,100,500,"2 M-type",329,"MM higher mortality"
"638",6,6,4,4,6,6,6,100,500,"3 hybrid",1946,"MM higher mortality"
"639",6,6,4,4,6,6,6,100,500,"4 N-type",131,"MM higher mortality"
"640",6,6,4,4,6,6,6,100,500,"5 NN",22,"MM higher mortality"
"641",6,6,4,4,6,6,6,100,500,"1 MM",84,"MM higher mortality"
